id,purch_date,customer_id,product_id,amount,paid
3056,03/26/2019,274,48,10,297.0
3057,03/26/2019,821,54,3,113.37
3058,03/26/2019,474,23,6,57.6
3059,03/26/2019,866,27,5,237.05
3060,03/26/2019,920,57,10,398.1
3061,03/26/2019,902,54,19,574.37
3062,03/26/2019,655,6,6,595.32
3063,03/26/2019,811,45,13,595.01
3064,03/26/2019,302,29,7,310.94
3065,03/26/2019,190,41,2,130.7
3066,03/26/2019,10,5,18,1431.36
3067,03/26/2019,642,16,6,332.7
3068,03/26/2019,643,43,1,32.55
3069,03/26/2019,723,52,12,1184.88
3070,03/26/2019,345,24,11,343.86
3071,03/26/2019,342,9,5,138.05
3072,03/26/2019,150,32,5,461.65
3073,03/26/2019,512,49,15,873.3
3074,03/26/2019,149,53,17,1259.02
3075,03/26/2019,518,40,8,634.48
3076,03/26/2019,337,28,9,254.16
3077,03/26/2019,814,7,18,248.94
3078,03/26/2019,451,3,4,261.6
3079,03/26/2019,306,5,8,699.12
3080,03/26/2019,418,55,3,24.36
3081,03/26/2019,306,43,6,244.14
3082,03/26/2019,985,19,2,45.66
3083,03/26/2019,988,39,2,74.9
3084,03/26/2019,907,5,20,1747.8
3085,03/26/2019,911,18,10,563.3
3086,03/26/2019,767,43,5,203.45
3087,03/26/2019,938,48,3,110.01
3088,03/26/2019,628,58,3,186.27
3089,03/26/2019,85,31,13,725.01
3090,03/26/2019,885,47,13,628.16
3091,03/26/2019,218,5,16,1398.24
3092,03/26/2019,955,8,13,548.47
3093,03/26/2019,715,38,20,439.6
3094,03/26/2019,283,37,6,371.94
3095,03/26/2019,335,15,8,113.04
3096,03/26/2019,242,40,13,1031.03
3097,03/26/2019,204,9,15,450.15
3098,03/26/2019,168,9,14,420.14
3099,03/26/2019,358,18,16,739.04
3100,03/26/2019,546,12,16,347.36
3101,03/26/2019,752,3,1,65.4
3102,03/26/2019,953,54,13,348.79
3103,03/26/2019,538,34,4,286.68
3104,03/26/2019,916,59,16,1188.48
3105,03/26/2019,199,52,19,1876.06
3106,03/26/2019,465,13,11,218.9
3107,03/26/2019,797,41,4,261.4
3108,03/26/2019,362,3,3,196.2
3109,03/26/2019,620,16,20,1109.0
3110,03/26/2019,45,7,13,179.79
3111,03/26/2019,496,39,12,449.4
3112,03/26/2019,56,27,19,900.79
3113,03/26/2019,29,16,20,1109.0
3114,03/26/2019,519,11,5,84.8
3115,03/26/2019,357,16,7,388.15
3116,03/26/2019,392,46,8,490.72
3117,03/26/2019,527,42,14,1225.14
3118,03/26/2019,820,3,11,719.4
3119,03/26/2019,216,34,2,199.08
3120,03/26/2019,178,39,15,561.75
3121,03/26/2019,824,20,2,174.1
3122,03/26/2019,102,46,7,429.38
3123,03/26/2019,886,47,12,579.84
3124,03/26/2019,650,57,18,1235.34
3125,03/26/2019,492,58,12,876.6
3126,03/26/2019,450,23,4,65.08
3127,03/26/2019,233,5,20,1747.8
3128,03/26/2019,322,58,14,1022.7
3129,03/26/2019,676,41,4,261.4
3130,03/26/2019,951,30,20,339.8
3131,03/26/2019,157,59,3,222.84
3132,03/26/2019,650,52,12,1184.88
3133,03/26/2019,463,36,10,138.3
3134,03/26/2019,608,41,19,1241.65
3135,03/26/2019,30,6,18,1785.96
3136,03/26/2019,888,43,10,406.9
3137,03/26/2019,641,41,12,713.64
3138,03/26/2019,245,19,1,22.83
3139,03/26/2019,114,42,8,700.08
3140,03/26/2019,586,33,13,1068.86
3141,03/26/2019,956,45,10,457.7
3142,03/26/2019,543,29,9,533.07
3143,03/26/2019,623,34,18,1791.72
3144,03/27/2019,736,17,11,371.58
3145,03/27/2019,915,8,14,590.66
3146,03/27/2019,336,20,13,1131.65
3147,03/27/2019,240,40,10,666.2
3148,03/27/2019,802,51,17,1280.44
3149,03/27/2019,349,48,19,696.73
3150,03/27/2019,618,36,18,248.94
3151,03/27/2019,622,51,19,1431.08
3152,03/27/2019,467,51,11,828.52
3153,03/27/2019,562,6,8,420.72
3154,03/27/2019,314,2,14,1200.36
3155,03/27/2019,16,49,10,626.0
3156,03/27/2019,404,38,4,87.92
3157,03/27/2019,26,4,10,681.6
3158,03/27/2019,286,26,10,842.0
3159,03/27/2019,771,2,6,514.44
3160,03/27/2019,651,48,5,183.35
3161,03/27/2019,883,50,4,148.44
3162,03/27/2019,879,53,20,1466.4
3163,03/27/2019,834,44,16,490.72
3164,03/27/2019,954,9,4,120.04
3165,03/27/2019,578,52,4,394.96
3166,03/27/2019,845,35,8,765.44
3167,03/27/2019,539,58,11,803.55
3168,03/27/2019,806,41,5,326.75
3169,03/27/2019,940,37,12,699.24
3170,03/27/2019,269,52,15,1481.1
3171,03/27/2019,892,28,6,169.44
3172,03/27/2019,544,32,19,1754.27
3173,03/27/2019,260,60,9,370.98
3174,03/27/2019,594,1,14,89.04
3175,03/27/2019,404,37,6,290.1
3176,03/27/2019,276,4,20,1363.2
3177,03/27/2019,434,58,17,1241.85
3178,03/27/2019,446,49,19,1189.4
3179,03/27/2019,704,13,13,258.7
3180,03/27/2019,46,45,12,549.24
3181,03/27/2019,199,11,17,364.99
3182,03/27/2019,185,51,7,516.67
3183,03/27/2019,171,58,5,365.25
3184,03/27/2019,60,24,11,343.86
3185,03/27/2019,276,28,10,282.4
3186,03/27/2019,396,8,5,210.95
3187,03/27/2019,928,14,12,1192.8
3188,03/27/2019,193,6,8,793.76
3189,03/27/2019,516,14,16,1590.4
3190,03/27/2019,947,5,13,1136.07
3191,03/27/2019,784,1,1,3.63
3192,03/27/2019,426,14,9,894.6
3193,03/27/2019,505,30,16,191.04
3194,03/27/2019,794,35,20,1913.6
3195,03/27/2019,675,47,8,386.56
3196,03/27/2019,473,50,8,511.84
3197,03/27/2019,955,19,1,22.83
3198,03/27/2019,607,11,1,16.1
3199,03/27/2019,14,58,5,365.25
3200,03/27/2019,51,14,11,1093.4
3201,03/27/2019,610,22,4,241.04
3202,03/27/2019,959,4,12,474.36
3203,03/27/2019,52,13,9,179.1
3204,03/27/2019,140,54,8,302.32
3205,03/27/2019,993,40,20,1586.2
3206,03/27/2019,992,7,7,96.81
3207,03/27/2019,924,51,3,225.96
3208,03/27/2019,324,14,14,1391.6
3209,03/27/2019,847,55,3,25.65
3210,03/27/2019,993,23,16,260.32
3211,03/27/2019,345,40,2,133.24
3212,03/27/2019,593,59,3,173.82
3213,03/27/2019,857,4,10,681.6
3214,03/27/2019,954,58,6,438.3
3215,03/27/2019,702,27,10,474.1
3216,03/27/2019,959,24,11,343.86
3217,03/27/2019,203,3,16,1046.4
3218,03/27/2019,336,51,17,1280.44
3219,03/27/2019,618,8,17,545.02
3220,03/27/2019,479,17,17,574.26
3221,03/27/2019,512,23,15,207.45
3222,03/27/2019,797,44,13,398.71
3223,03/27/2019,747,14,20,1988.0
3224,03/27/2019,687,20,18,1566.9
3225,03/27/2019,378,11,14,300.58
3226,03/27/2019,397,27,4,189.64
3227,03/27/2019,74,39,10,374.5
3228,03/27/2019,786,42,10,875.1
3229,03/27/2019,696,43,13,528.97
3230,03/27/2019,221,59,13,965.64
3231,03/27/2019,99,31,6,334.62
3232,03/27/2019,366,41,8,522.8
3233,03/27/2019,710,32,1,92.33
3234,03/27/2019,628,30,12,234.24
3235,03/27/2019,963,49,13,813.8
3236,03/27/2019,309,27,17,805.97
3237,03/27/2019,354,16,12,665.4
3238,03/27/2019,952,3,16,1046.4
3239,03/27/2019,522,48,18,660.06
3240,03/27/2019,304,5,12,597.72
3241,03/27/2019,781,4,7,477.12
3242,03/27/2019,142,10,2,177.98
3243,03/27/2019,438,36,18,126.9
3244,03/27/2019,326,17,17,574.26
3245,03/27/2019,897,16,3,166.35
3246,03/27/2019,135,12,1,42.56
3247,03/27/2019,268,45,19,869.63
3248,03/27/2019,406,50,19,1215.62
3249,03/27/2019,387,54,3,113.37
3250,03/28/2019,987,58,5,284.9
3251,03/28/2019,748,21,14,1051.4
3252,03/28/2019,300,43,9,366.21
3253,03/28/2019,418,25,12,884.4
3254,03/28/2019,910,59,2,135.18
3255,03/28/2019,521,26,2,168.4
3256,03/28/2019,355,22,9,542.34
3257,03/28/2019,619,19,13,296.79
3258,03/28/2019,642,25,5,368.5
3259,03/28/2019,718,49,3,187.8
3260,03/28/2019,582,14,16,1590.4
3261,03/28/2019,546,38,5,109.9
3262,03/28/2019,178,21,8,680.4
3263,03/28/2019,233,60,9,370.98
3264,03/28/2019,897,33,12,986.64
3265,03/28/2019,418,57,7,480.41
3266,03/28/2019,585,1,4,25.44
3267,03/28/2019,320,25,8,418.64
3268,03/28/2019,713,37,13,805.87
3269,03/28/2019,637,48,9,330.03
3270,03/28/2019,715,7,2,27.66
3271,03/28/2019,268,38,20,439.6
3272,03/28/2019,846,5,5,436.95
3273,03/28/2019,342,15,12,169.56
3274,03/28/2019,582,19,15,291.15
3275,03/28/2019,256,57,19,1121.38
3276,03/28/2019,540,5,8,699.12
3277,03/28/2019,559,10,11,978.89
3278,03/28/2019,73,6,19,1885.18
3279,03/28/2019,929,36,16,221.28
3280,03/28/2019,449,49,2,125.2
3281,03/28/2019,71,48,18,580.86
3282,03/28/2019,95,45,8,366.16
3283,03/28/2019,498,51,5,376.6
3284,03/28/2019,268,9,12,360.12
3285,03/28/2019,415,17,12,405.36
3286,03/28/2019,823,8,12,506.28
3287,03/28/2019,487,41,14,914.9
3288,03/28/2019,352,41,3,178.41
3289,03/28/2019,572,45,5,155.6
3290,03/28/2019,863,20,18,1566.9
3291,03/28/2019,743,44,20,423.2
3292,03/28/2019,468,40,2,109.44
3293,03/28/2019,279,46,2,122.68
3294,03/28/2019,584,16,17,942.65
3295,03/28/2019,644,6,2,198.44
3296,03/28/2019,314,28,14,395.36
3297,03/28/2019,48,27,17,805.97
3298,03/28/2019,421,54,6,226.74
3299,03/28/2019,147,5,8,699.12
3300,03/28/2019,925,37,18,1115.82
3301,03/28/2019,211,19,16,288.64
3302,03/28/2019,231,16,12,392.64
3303,03/28/2019,713,9,20,600.2
3304,03/28/2019,684,29,11,651.53
3305,03/28/2019,984,55,20,171.0
3306,03/28/2019,45,58,15,876.6
3307,03/28/2019,775,4,15,1022.4
3308,03/28/2019,563,29,16,947.68
3309,03/28/2019,477,15,3,30.93
3310,03/28/2019,74,6,13,1018.94
3311,03/28/2019,330,19,16,277.6
3312,03/28/2019,527,43,3,122.07
3313,03/28/2019,631,56,6,123.18
3314,03/28/2019,97,52,1,98.74
3315,03/28/2019,48,16,14,776.3
3316,03/28/2019,321,7,1,13.83
3317,03/28/2019,701,8,4,168.76
3318,03/28/2019,143,7,9,124.47
3319,03/28/2019,805,43,16,651.04
3320,03/28/2019,651,5,11,961.29
3321,03/28/2019,707,57,13,892.19
3322,03/28/2019,156,41,14,914.9
3323,03/28/2019,511,45,18,823.86
3324,03/28/2019,44,12,11,360.47
3325,03/28/2019,156,7,5,69.15
3326,03/28/2019,161,58,12,876.6
3327,03/28/2019,382,21,11,995.28
3328,03/28/2019,309,46,17,802.91
3329,03/28/2019,558,30,20,459.2
3330,03/28/2019,503,23,20,325.4
3331,03/28/2019,727,19,5,114.15
3332,03/29/2019,954,48,15,550.05
3333,03/29/2019,278,26,7,589.4
3334,03/29/2019,602,39,17,636.65
3335,03/29/2019,870,2,19,1629.06
3336,03/29/2019,475,35,11,1052.48
3337,03/29/2019,979,56,11,225.83
3338,03/29/2019,618,44,13,358.8
3339,03/29/2019,515,26,7,589.4
3340,03/29/2019,737,45,11,417.89
3341,03/29/2019,485,17,12,405.36
3342,03/29/2019,167,3,8,434.24
3343,03/29/2019,771,3,4,245.92
3344,03/29/2019,32,27,5,237.05
3345,03/29/2019,60,3,8,523.2
3346,03/29/2019,827,43,15,610.35
3347,03/29/2019,773,32,14,1292.62
3348,03/29/2019,650,6,10,992.2
3349,03/29/2019,639,37,18,1115.82
3350,03/29/2019,282,26,3,252.6
3351,03/29/2019,13,4,2,136.32
3352,03/29/2019,809,23,20,325.4
3353,03/29/2019,46,44,3,92.01
3354,03/29/2019,234,51,15,1129.8
3355,03/29/2019,226,34,16,1592.64
3356,03/29/2019,954,15,13,183.69
3357,03/29/2019,409,18,16,901.28
3358,03/29/2019,651,8,16,675.04
3359,03/29/2019,563,58,8,496.72
3360,03/29/2019,685,40,11,514.69
3361,03/29/2019,574,37,15,929.85
3362,03/29/2019,394,2,8,562.48
3363,03/29/2019,794,15,19,268.47
3364,03/29/2019,457,10,1,88.99
3365,03/29/2019,992,43,2,81.38
3366,03/29/2019,792,60,6,192.9
3367,03/29/2019,930,15,20,282.6
3368,03/29/2019,717,51,10,753.2
3369,03/29/2019,376,9,5,150.05
3370,03/29/2019,473,49,16,1001.6
3371,03/29/2019,93,26,8,673.6
3372,03/29/2019,838,43,12,488.28
3373,03/29/2019,296,57,18,1235.34
3374,03/29/2019,69,24,15,468.9
3375,03/29/2019,886,23,9,146.43
3376,03/29/2019,684,44,15,414.0
3377,03/29/2019,158,59,12,891.36
3378,03/29/2019,419,53,7,518.42
3379,03/29/2019,850,30,20,459.2
3380,03/29/2019,30,28,15,423.6
3381,03/29/2019,115,41,8,444.4
3382,03/29/2019,718,14,13,1292.2
3383,03/29/2019,169,24,2,62.52
3384,03/29/2019,15,45,4,183.08
3385,03/29/2019,361,17,1,25.0
3386,03/29/2019,1,54,1,22.67
3387,03/29/2019,22,5,4,349.56
3388,03/29/2019,518,16,18,598.86
3389,03/29/2019,155,1,20,127.2
3390,03/29/2019,421,51,6,451.92
3391,03/29/2019,603,57,3,205.89
3392,03/29/2019,117,26,1,84.2
3393,03/29/2019,647,45,6,192.24
3394,03/29/2019,350,27,19,900.79
3395,03/29/2019,966,50,4,255.92
3396,03/29/2019,186,46,13,797.42
3397,03/29/2019,881,9,12,360.12
3398,03/29/2019,577,53,17,1259.02
3399,03/29/2019,587,17,19,641.82
3400,03/29/2019,400,40,11,785.18
3401,03/29/2019,40,23,3,48.81
3402,03/29/2019,607,50,7,447.86
3403,03/29/2019,827,38,13,285.74
3404,03/29/2019,803,2,16,919.2
3405,03/29/2019,491,10,12,790.2
3406,03/29/2019,428,48,13,476.71
3407,03/29/2019,103,56,8,164.24
3408,03/29/2019,790,32,8,738.64
3409,03/29/2019,215,43,6,244.14
3410,03/29/2019,522,5,1,87.39
3411,03/29/2019,336,26,20,1684.0
3412,03/29/2019,899,25,9,663.3
3413,03/29/2019,599,13,9,161.19
3414,03/29/2019,913,12,9,298.8
3415,03/29/2019,94,22,19,1144.94
3416,03/29/2019,781,18,14,583.52
3417,03/29/2019,623,46,13,797.42
3418,03/29/2019,170,15,7,98.91
3419,03/29/2019,782,30,4,91.84
3420,03/29/2019,924,1,16,101.76
3421,03/29/2019,642,56,1,20.53
3422,03/29/2019,262,36,15,132.75
3423,03/29/2019,6,44,12,368.04
3424,03/29/2019,209,51,3,225.96
3425,03/29/2019,596,54,10,377.9
3426,03/29/2019,208,58,12,876.6
3427,03/29/2019,503,49,10,388.1
3428,03/29/2019,762,11,11,236.17
3429,03/29/2019,428,28,17,480.08
3430,03/29/2019,346,26,11,926.2
3431,03/29/2019,405,54,2,75.58
3432,03/29/2019,993,3,6,392.4
3433,03/29/2019,684,58,9,512.82
3434,03/29/2019,274,31,13,725.01
3435,03/29/2019,433,6,10,992.2
3436,03/29/2019,657,31,4,140.56
3437,03/29/2019,751,12,16,667.36
3438,03/29/2019,63,33,13,641.29
3439,03/29/2019,17,6,10,992.2
3440,03/29/2019,229,27,16,758.56
3441,03/30/2019,224,42,1,87.51
3442,03/30/2019,669,59,16,1188.48
3443,03/30/2019,275,6,15,1488.3
3444,03/30/2019,203,31,10,518.7
3445,03/30/2019,342,31,10,557.7
3446,03/30/2019,664,7,5,69.15
3447,03/30/2019,845,29,20,746.2
3448,03/30/2019,199,56,8,164.24
3449,03/30/2019,135,50,1,63.98
3450,03/30/2019,151,28,7,197.68
3451,03/30/2019,913,42,12,1050.12
3452,03/30/2019,550,26,14,1178.8
3453,03/30/2019,918,55,17,145.35
3454,03/30/2019,190,48,14,513.38
3455,03/30/2019,874,8,17,702.95
3456,03/30/2019,385,49,18,743.76
3457,03/30/2019,938,60,13,535.86
3458,03/30/2019,636,35,1,95.68
3459,03/30/2019,526,45,1,45.77
3460,03/30/2019,221,28,1,28.24
3461,03/30/2019,574,22,18,1084.68
3462,03/30/2019,318,15,17,136.85
3463,03/30/2019,620,29,6,355.38
3464,03/30/2019,261,13,1,19.9
3465,03/30/2019,12,28,20,564.8
3466,03/30/2019,717,31,19,657.02
3467,03/30/2019,734,38,6,131.88
3468,03/30/2019,611,41,18,1176.3
3469,03/30/2019,788,50,8,511.84
3470,03/30/2019,598,47,5,159.45
3471,03/30/2019,286,50,16,624.48
3472,03/30/2019,541,12,5,212.8
3473,03/30/2019,737,19,15,342.45
3474,03/30/2019,148,7,20,276.6
3475,03/30/2019,202,52,5,493.7
3476,03/30/2019,93,40,5,396.55
3477,03/30/2019,636,42,20,1750.2
3478,03/30/2019,988,1,11,69.96
3479,03/30/2019,730,12,12,260.52
3480,03/30/2019,307,54,8,302.32
3481,03/30/2019,217,60,17,700.74
3482,03/30/2019,861,34,2,199.08
3483,03/30/2019,733,37,10,619.9
3484,03/30/2019,468,51,11,828.52
3485,03/30/2019,728,15,3,42.39
3486,03/30/2019,734,22,6,188.04
3487,03/30/2019,597,51,5,376.6
3488,03/30/2019,170,18,14,788.62
3489,03/30/2019,975,57,1,37.06
3490,03/30/2019,44,49,16,1001.6
3491,03/30/2019,25,60,17,665.72
3492,03/30/2019,687,19,13,296.79
3493,03/30/2019,152,57,15,545.55
3494,03/30/2019,223,18,2,112.66
3495,03/30/2019,342,1,6,38.16
3496,03/30/2019,560,22,2,120.52
3497,03/30/2019,963,44,10,306.7
3498,03/30/2019,258,21,7,633.36
3499,03/30/2019,10,48,15,550.05
3500,03/30/2019,470,28,20,564.8
3501,03/30/2019,143,53,2,148.12
3502,03/30/2019,44,18,1,56.33
3503,03/30/2019,887,25,18,1326.6
3504,03/30/2019,407,29,12,710.76
3505,03/30/2019,700,34,17,1692.18
3506,03/30/2019,214,26,19,1231.77
3507,03/30/2019,340,3,1,51.67
3508,03/30/2019,151,43,4,162.76
3509,03/30/2019,915,9,13,390.13
3510,03/30/2019,716,32,4,217.88
3511,03/30/2019,549,6,18,1785.96
3512,03/30/2019,86,6,18,1785.96
3513,03/30/2019,486,50,10,639.8
3514,03/30/2019,925,40,11,872.41
3515,03/30/2019,947,18,8,419.12
3516,03/30/2019,603,6,6,595.32
3517,03/30/2019,396,46,10,355.8
3518,03/30/2019,314,59,1,74.28
3519,03/30/2019,724,50,12,767.76
3520,03/30/2019,849,24,4,125.04
3521,03/30/2019,288,32,7,646.31
3522,03/30/2019,797,36,9,124.47
3523,03/30/2019,559,45,5,185.35
3524,03/30/2019,521,28,12,338.88
3525,03/30/2019,475,54,16,604.64
3526,03/30/2019,608,40,17,997.73
3527,03/30/2019,873,59,20,1485.6
3528,03/30/2019,63,28,14,395.36
3529,03/30/2019,980,18,10,563.3
3530,03/30/2019,449,30,11,161.59
3531,03/30/2019,826,47,1,48.32
3532,03/30/2019,749,55,16,136.8
3533,03/30/2019,27,48,18,660.06
3534,03/30/2019,347,19,15,342.45
3535,03/31/2019,591,54,20,755.8
3536,03/31/2019,529,43,2,81.38
3537,03/31/2019,235,50,1,51.82
3538,03/31/2019,408,13,9,179.1
3539,03/31/2019,858,30,4,91.84
3540,03/31/2019,211,3,1,65.4
3541,03/31/2019,370,28,4,112.96
3542,03/31/2019,735,34,8,796.32
3543,03/31/2019,801,34,18,1791.72
3544,03/31/2019,160,8,6,253.14
3545,03/31/2019,171,48,1,36.67
3546,03/31/2019,751,30,5,79.2
3547,03/31/2019,109,19,11,251.13
3548,03/31/2019,467,20,19,1653.95
3549,03/31/2019,876,14,3,298.2
3550,03/31/2019,390,52,1,98.74
3551,03/31/2019,256,50,20,1279.6
3552,03/31/2019,90,17,5,97.95
3553,03/31/2019,738,9,9,270.09
3554,03/31/2019,502,26,2,168.4
3555,03/31/2019,128,48,20,733.4
3556,03/31/2019,426,47,1,48.32
3557,03/31/2019,583,15,13,183.69
3558,03/31/2019,972,10,4,355.96
3559,03/31/2019,690,15,5,70.65
3560,03/31/2019,455,6,17,1686.74
3561,03/31/2019,999,31,10,557.7
3562,03/31/2019,732,6,8,793.76
3563,03/31/2019,908,10,2,177.98
3564,03/31/2019,672,42,14,1225.14
3565,03/31/2019,952,2,9,771.66
3566,03/31/2019,37,26,16,1347.2
3567,03/31/2019,70,58,18,1314.9
3568,03/31/2019,80,14,14,1349.88
3569,03/31/2019,715,58,14,1022.7
3570,03/31/2019,164,15,15,211.95
3571,03/31/2019,70,3,19,1242.6
3572,03/31/2019,897,40,16,1268.96
3573,03/31/2019,189,4,9,613.44
3574,03/31/2019,16,52,1,98.74
3575,03/31/2019,235,13,1,10.15
3576,03/31/2019,210,53,17,1259.02
3577,03/31/2019,592,49,2,125.2
3578,03/31/2019,944,58,8,485.04
3579,03/31/2019,505,14,18,1789.2
3580,03/31/2019,111,11,18,386.46
3581,03/31/2019,857,56,18,369.54
3582,03/31/2019,366,40,14,1110.34
3583,03/31/2019,13,4,7,477.12
3584,03/31/2019,932,55,18,153.9
3585,03/31/2019,306,33,13,1068.86
3586,03/31/2019,189,27,15,540.45
3587,03/31/2019,714,51,16,1205.12
3588,03/31/2019,530,2,8,685.92
3589,03/31/2019,70,49,16,1001.6
3590,03/31/2019,652,10,5,444.95
3591,03/31/2019,593,50,6,383.88
3592,03/31/2019,705,49,10,626.0
3593,03/31/2019,634,32,20,1828.2
3594,03/31/2019,642,36,20,276.6
3595,03/31/2019,107,52,14,1382.36
3596,03/31/2019,335,11,18,363.24
3597,03/31/2019,592,33,10,822.2
3598,03/31/2019,571,21,5,452.4
3599,03/31/2019,703,4,7,343.56
3600,03/31/2019,653,33,11,904.42
3601,03/31/2019,631,15,10,141.3
3602,03/31/2019,260,17,14,472.92
3603,03/31/2019,374,33,12,986.64
3604,03/31/2019,307,27,16,758.56
3605,03/31/2019,18,16,6,332.7
3606,03/31/2019,723,41,5,326.75
3607,03/31/2019,744,17,19,641.82
3608,03/31/2019,44,27,14,663.74
3609,03/31/2019,474,16,14,776.3
3610,03/31/2019,445,10,15,1268.1
3611,03/31/2019,144,20,12,1044.6
3612,03/31/2019,862,50,18,840.78
3613,03/31/2019,383,5,7,611.73
3614,03/31/2019,871,22,7,295.26
3615,03/31/2019,474,57,5,343.15
3616,03/31/2019,227,10,6,533.94
3617,03/31/2019,39,21,16,1447.68
3618,03/31/2019,307,56,9,101.61
3619,03/31/2019,17,23,10,162.7
3620,03/31/2019,237,18,16,621.92
3621,03/31/2019,54,23,6,97.62
3622,03/31/2019,815,8,11,464.09
3623,03/31/2019,13,31,13,601.77
3624,03/31/2019,421,35,13,1243.84
3625,03/31/2019,678,54,7,264.53
3626,03/31/2019,689,37,8,495.92
3627,03/31/2019,465,37,3,185.97
3628,03/31/2019,122,13,11,151.03
3629,03/31/2019,77,35,7,381.78
3630,03/31/2019,291,39,2,74.9
3631,03/31/2019,437,54,5,188.95
3632,03/31/2019,403,53,16,1184.96
3633,03/31/2019,39,18,16,540.8
3634,03/31/2019,128,56,17,279.14
3635,03/31/2019,145,3,6,392.4
3636,03/31/2019,224,25,8,589.6
3637,03/31/2019,260,28,4,108.44
3638,03/31/2019,846,42,16,1400.16
3639,04/13/2019,158,53,4,296.24
3640,04/13/2019,664,38,14,206.22
3641,04/13/2019,997,39,4,143.8
3642,04/13/2019,292,6,8,793.76
3643,04/13/2019,670,60,9,370.98
3644,04/13/2019,280,38,10,189.0
3645,04/13/2019,360,40,17,1348.27
3646,04/13/2019,395,28,15,423.6
3647,04/13/2019,585,29,15,550.8
3648,04/13/2019,910,54,16,604.64
3649,04/13/2019,103,37,5,309.95
3650,04/13/2019,765,23,17,276.59
3651,04/13/2019,597,49,20,763.8
3652,04/13/2019,713,18,13,732.29
3653,04/13/2019,134,31,7,206.92
3654,04/13/2019,286,46,5,306.7
3655,04/13/2019,29,19,4,91.32
3656,04/13/2019,696,38,14,307.72
3657,04/13/2019,273,6,2,198.44
3658,04/13/2019,147,58,13,816.66
3659,04/13/2019,365,56,18,369.54
3660,04/13/2019,693,48,12,330.0
3661,04/13/2019,71,43,19,773.11
3662,04/13/2019,133,33,13,1068.86
3663,04/13/2019,214,22,11,563.42
3664,04/13/2019,255,39,10,374.5
3665,04/13/2019,261,19,5,114.15
3666,04/13/2019,729,24,14,266.98
3667,04/13/2019,431,26,15,1263.0
3668,04/13/2019,59,48,18,660.06
3669,04/13/2019,805,43,9,366.21
3670,04/13/2019,418,48,5,183.35
3671,04/13/2019,186,60,10,412.2
3672,04/13/2019,360,30,20,459.2
3673,04/13/2019,638,20,10,870.5
3674,04/13/2019,636,45,11,503.47
3675,04/13/2019,787,40,16,1268.96
3676,04/13/2019,823,49,5,241.0
3677,04/13/2019,80,46,16,981.44
3678,04/13/2019,62,6,1,89.3
3679,04/13/2019,182,58,9,657.45
3680,04/13/2019,795,16,5,277.25
3681,04/13/2019,236,5,10,873.9
3682,04/13/2019,148,51,19,1059.06
3683,04/13/2019,319,29,7,414.61
3684,04/13/2019,565,46,10,453.9
3685,04/13/2019,982,45,20,915.4
3686,04/13/2019,281,27,2,94.82
3687,04/13/2019,813,24,18,393.84
3688,04/13/2019,824,47,12,579.84
3689,04/13/2019,200,3,10,654.0
3690,04/13/2019,719,23,16,260.32
3691,04/13/2019,345,21,10,642.4
3692,04/13/2019,18,47,11,531.52
3693,04/13/2019,183,10,8,711.92
3694,04/13/2019,473,23,11,121.66
3695,04/14/2019,231,27,5,237.05
3696,04/14/2019,854,33,7,489.23
3697,04/14/2019,594,44,15,460.05
3698,04/14/2019,216,34,12,1194.48
3699,04/14/2019,551,15,5,70.65
3700,04/14/2019,637,9,15,450.15
3701,04/14/2019,561,56,18,369.54
3702,04/14/2019,11,47,4,193.28
3703,04/14/2019,459,15,17,240.21
3704,04/14/2019,446,36,19,262.77
3705,04/14/2019,935,3,13,850.2
3706,04/14/2019,646,40,6,266.46
3707,04/14/2019,546,16,3,166.35
3708,04/14/2019,1,41,5,326.75
3709,04/14/2019,64,54,6,226.74
3710,04/14/2019,717,7,15,143.1
3711,04/14/2019,382,20,15,1305.75
3712,04/14/2019,769,2,12,1028.88
3713,04/14/2019,897,42,7,612.57
3714,04/14/2019,624,4,18,1226.88
3715,04/14/2019,943,2,3,257.22
3716,04/14/2019,611,48,7,256.69
3717,04/14/2019,49,60,1,41.22
3718,04/14/2019,609,42,18,1575.18
3719,04/14/2019,561,13,17,338.3
3720,04/14/2019,438,1,16,101.76
3721,04/14/2019,142,5,8,699.12
3722,04/14/2019,952,49,6,345.54
3723,04/14/2019,534,54,16,604.64
3724,04/14/2019,412,47,19,918.08
3725,04/14/2019,277,24,20,619.0
3726,04/14/2019,846,25,7,515.9
3727,04/14/2019,892,40,2,158.62
3728,04/14/2019,192,28,5,98.85
3729,04/14/2019,194,12,1,42.56
3730,04/14/2019,737,56,20,410.6
3731,04/14/2019,154,52,7,691.18
3732,04/14/2019,694,40,17,1348.27
3733,04/14/2019,770,21,7,633.36
3734,04/14/2019,622,40,3,237.93
3735,04/14/2019,422,46,9,496.89
3736,04/14/2019,252,14,3,298.2
3737,04/14/2019,751,60,17,700.74
3738,04/14/2019,982,24,6,187.56
3739,04/14/2019,895,3,3,196.2
3740,04/14/2019,534,39,16,599.2
3741,04/14/2019,934,57,1,68.63
3742,04/14/2019,121,45,16,732.32
3743,04/14/2019,841,11,3,64.41
3744,04/14/2019,401,25,11,810.7
3745,04/14/2019,731,31,12,669.24
3746,04/14/2019,329,28,20,564.8
3747,04/14/2019,215,37,2,97.94
3748,04/14/2019,565,2,18,817.92
